Formula,FW,DSSTox_CID,SR-HSE,SMILES,NR-AR,SR-ARE,NR-Aromatase,NR-ER-LBD,NR-AhR,SR-MMP,NR-ER,NR-PPAR-gamma,SR-p53,SR-ATAD5,NR-AR-LBD
C11H14O2,178.2277,27648,0.0,CC(=O)OCCCc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C11H22O2,186.2912,27123,0.0,CCCCCCCCCOC(C)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C12H22O2,198.3019,27125,0.0,C=CCCCCCCCCOC(C)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C12H24O2,200.3178,27189,0.0,CCCCCCCCCCOC(C)=O,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C16H30O2,254.4082,15266,0.0,CC/C=C\CCCCCCCCCCOC(C)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C16H30O2,254.4082,15286,0.0,CC/C=C/CCCCCCCCCCOC(C)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H10O4,146.1412,6880,0.0,CC(=O)OCCOC(C)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H12O3,132.1577,1928,0.0,CCOCCOC(C)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C13H18O2,206.2808,732,0.0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C7H14N2O3S,206.2627,13161,0.0,CNC(=O)O/N=C/C(C)(C)S(C)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7H14N2O2S,190.2633,39,0.0,CNC(=O)ON=CC(C)(C)SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H10O3,130.1418,7314,0.0,CC(C)(C)C(=O)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H10Cl2O,169.049,7822,0.0,CC(C)(C)C(=O)C(Cl)Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8H14O3,158.195,22149,0.0,COC(=O)CC(=O)C(C)(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H11ClO,134.6039,7749,0.0,CC(C)(C)C(=O)CCl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H11ClO,134.6039,7749,0.0,CC(C)(C)C(=O)CCl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H12O2,116.1583,7234,0.0,COC(=O)C(C)(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7H14O2,130.1849,29150,0.0,CCOC(=O)C(C)(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H12O,100.1589,1752,0.0,CC(=O)C(C)(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C34H50O8,586.756,24236,0.0,Cc1cc(CCC(=O)OCCOCCOCCOC(=O)CCc2cc(C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C29H44O2,424.6585,2411,0.0,CC(C)(C)c1cc(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C11H16O2,180.2435,215,0.0,COc1ccc(O)c(C(C)(C)C)c1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C10H14O,150.2176,24825,0.0,CC(C)(C)c1cccc(O)c1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C11H14O,162.2283,7343,0.0,CC(C)(C)c1ccc(C=O)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C20H22N2O,306.4015,20476,0.0,CC(C)(C)c1ccc(CCOc2ncnc3ccccc23)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H20O,156.2652,6623,0.0,CC(C)(C)C1CCC(O)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C15H23ClO4S,334.8587,97,0.0,CC(COc1ccc(C(C)(C)C)cc1)OS(=O)OCCCl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H14,134.2182,27138,0.0,CC(C)(C)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C28H43N,393.6477,9310,0.0,CC(C)(C)CC(C)(C)c1ccc(Nc2ccc(C(C)(C)CC(C)(C)C)cc2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8H19N,129.2432,1886,0.0,CC(C)(C)CC(C)(C)N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9H20O,144.2545,9661,0.0,CC(CCO)CC(C)(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4H9Cl,92.5673,3937,0.0,CC(C)(C)Cl,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C4H11N,73.1368,4681,0.0,CC(C)(C)N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5H12N2O,116.1616,24365,0.0,CC(C)(C)NC(N)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H15NO,117.1894,24431,0.0,CC(C)(C)NCCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H19NO2,185.2634,24931,0.0,C=C(C)C(=O)OCCNC(C)(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5H12O,88.1482,833,0.0,COC(C)(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H16FNO4,233.2367,29098,0.0,CC(C)(C)OC(=O)N1C[C@@H](F)C[C@H]1C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4H10S,90.1872,6418,0.0,CC(C)(C)S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C30H29N3O,447.5708,8985,0.0,CC(C)(c1ccccc1)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)c2ccccc2)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H10O4,146.1412,1581,0.0,CC(C)(CC(=O)O)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C22H29N3O,351.4852,7886,0.0,CCC(C)(C)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)CC)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7H12O4,160.1678,1585,0.0,CC(C)(CCC(=O)O)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3H6Cl2,112.9857,10060,0.0,CC(C)(Cl)Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H20O4,204.2634,7361,0.0,CC(C)(CO)COC(=O)C(C)(C)CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H20O4,204.2634,7361,0.0,CC(C)(CO)COC(=O)C(C)(C)CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C15H21NO2S,279.3977,18857,0.0,CSc1ccc(C(=O)C(C)(C)N2CCOCC2)cc1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C12H16O4,224.253,24777,0.0,CC(C)(O)C(=O)c1ccc(OCCO)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H20O,156.2652,9317,0.0,C=CC(C)CCCC(C)(C)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5H12O2,104.1476,6441,0.0,COC(C)(C)OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9H20S,160.3201,7868,0.0,CCCCCCC(C)(C)S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H20O,156.2652,2180,0.0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H20O,156.2652,2180,0.0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H20O,156.2652,2180,0.0,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C18H28N2O3,320.4265,27662,0.0,Cc1ccc(C(C)NC(=O)[C@@H](NC(=O)OC(C)C)C(C)C)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C22H28N2O5S,432.5331,27356,0.0,CC(=O)S[C@H](C(=O)N[C@H]1Cc2ccccc2[C@H]2CCC[C@@H](C(=O)O)N2C1=O)C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H18O,154.2493,24475,0.0,CC(C)[C@H]1CC[C@@H](C)CC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H20O,156.2652,9733,0.0,CC(C)[C@H]1CC[C@H](C)C[C@@H]1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3H7NO2,89.0932,981,0.0,CC(C)[N+](=O)[O-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4H7N,69.1051,6461,0.0,CC(C)C#N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8H14O3,158.195,6609,0.0,CC(C)C(=O)OC(=O)C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8H16O2,144.2114,6612,0.0,CC(C)COC(=O)C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C13H16O2,204.2649,27608,0.0,CC(C)C(=O)OCC=Cc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C12H16O2,192.2542,24764,0.0,CC(C)C(=O)OCCc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C12H16O3,208.2536,22279,0.0,CC(C)C(=O)OCCOc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9H12O,136.191,24571,0.0,CC(C)c1cccc(O)c1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C13H22O,194.3132,27422,0.0,CCC(=O)C1CC(C(C)C)CC=C1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C13H25NO,211.3437,27039,0.0,CCNC(=O)C1CC(C)CCC1C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H20O,156.2652,805,0.0,CC1CCC(C(C)C)C(O)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H20O,156.2652,805,0.0,CC1CCC(C(C)C)C(O)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H12O,148.2017,1974,0.0,CC(C)c1ccc(C=O)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C12H19N,177.286,2279,0.0,CC(C)c1cccc(C(C)C)c1N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9H12O,136.191,24391,0.0,CC(C)c1ccccc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C24H46N4O6,486.6452,24961,0.0,CC(C)C1OCCN1CCOC(=O)NCCCCCCNC(=O)OCCN1CCOC1C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H13NO,115.1735,24771,0.0,CC(CC(C)C)=NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7H14O2,130.1849,27057,0.0,CCOC(=O)CC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8H14O2,142.1956,48,0.0,C=CCOC(=O)CC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8H14O2,142.1956,48,0.0,C=CCOC(=O)CC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C12H16O2,192.2542,27603,0.0,CC(C)CC(=O)OCc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8H18,114.2285,4370,0.0,CC(C)CC(C)(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7H14N2,126.1995,24899,0.0,CC(C)CC(C)(N)C#N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C12H24O,184.3184,6998,0.0,CC(C)CC(=O)CC(C)CC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H15N,101.19,5113,0.0,CC(C)CC(C)N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9H20O,144.2545,6802,0.0,CC(C)CC(O)CC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7H11NS,141.2339,5653,0.0,CC(C)Cc1nccs1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H14,86.1754,9143,0.0,CCCC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H20O2,172.2646,7916,0.0,CCC(C)(CCC(C)C)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7H14O,114.1855,1914,0.0,CC(=O)CCC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C29H50O2,430.7061,6339,0.0,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H20O,156.2652,24826,0.0,CC(C)CCCC(C)CC=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C39H66O6,630.9377,27180,1.0,CC(C)CCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC(C)C)c(C(=O)OCCCCCCCC(C)C)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9H21N,143.2697,24484,0.0,CC(C)CCCCCCN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C24H46O4,398.6196,7982,0.0,CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C11H20O2,184.2753,7955,0.0,C=CC(=O)OCCCCCC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5H12O,88.1482,5469,0.0,CC(C)CCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H20O2,172.2646,24757,0.0,CC(C)CCOC(=O)CC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9H18O2,158.238,22059,0.0,CCCC(=O)OCCC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C12H18O,178.2707,27439,0.0,CC(C)CCOCc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C11H23NOS,217.3714,3936,0.0,CCSC(=O)N(CC(C)C)CC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8H19N,129.2432,5079,0.0,CC(C)CNCC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4H10O,74.1216,1759,0.0,CC(C)CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C14H26O4,258.3538,16690,0.0,CC(C)COC(=O)CCCCC(=O)OCC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4H9NO2,103.1198,750,0.0,CC(C)CON=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C12H19N,177.286,22189,0.0,CC(C)N(c1ccccc1)C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H12N2O3S,240.2789,3901,0.0,CC(C)N1C(=O)c2ccccc2NS1(=O)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H12N2O3S,240.2789,3901,0.0,CC(C)N1C(=O)c2ccccc2NS1(=O)=O,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C9H17ClN3O3PS,313.7413,14676,0.0,CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C11H11NO2,189.2105,24644,0.0,CC(C)N1C(=O)c2ccccc2C1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H11NO,113.1576,13754,0.0,C=CC(=O)NC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7H16N2O,144.2147,24486,0.0,CC(C)NC(=O)NC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H12O2,164.2011,24746,0.0,CC(C)OC(=O)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C14H18O4,250.2903,20731,0.0,CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C11H14O2,178.2277,5483,0.0,CC(C)OC(=O)Cc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H18O4,202.2475,24740,0.0,CC(C)OC(=O)CCC(=O)OC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C19H38O2,298.5038,7104,0.0,CCCCCCCCCCCCCCCC(=O)OC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H14O,102.1748,1890,0.0,CC(C)OC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4H8O2,88.1051,7258,0.0,CC(C)OC=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9H12O2,152.1904,21431,0.0,CC(C)Oc1ccccc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9H22N2,158.2844,24894,0.0,CC(CN)CC(C)(C)CCN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H16N4,192.2608,7747,0.0,CCC(C)(C#N)/N=N/C(C)(C#N)CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C13H18O2,206.2808,27567,0.0,CCC(C)C(=O)OCCc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7H16,100.2019,8974,0.0,CCCC(C)CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5H12O,88.1482,7069,0.0,CCC(C)CO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5H12O,88.1482,7069,0.0,CCC(C)CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H20O2,172.2646,21440,0.0,CCC(C)COC(=O)CC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5H12N2O,116.1616,7294,0.0,CCC(C)NC(N)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8H18O,130.2279,7636,0.0,CCC(C)OC(C)CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H10O4,146.1412,1632,0.0,CC(CCC(=O)O)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H12O2,116.1583,1633,0.0,CCCC(C)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8H18O,130.2279,21519,0.0,CCCC(C)C(O)CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C12H18O,178.2707,24822,0.0,CC(CCO)CCc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7H14O2,130.1849,24241,0.0,CCCCC(C)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H12Cl2O,171.0649,167,0.0,CC(CCl)OC(C)CCl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2H3Cl2NO2,143.9567,1638,0.0,CC(Cl)(Cl)[N+](=O)[O-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3H4Cl2O2,142.9687,1575,0.0,CC(Cl)(Cl)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3H4Cl2O2,142.9687,1575,0.0,CC(Cl)(Cl)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2H3Cl3,133.4042,1381,0.0,CC(Cl)(Cl)Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3H5Cl3,147.4308,4362,0.0,CC(Cl)C(Cl)Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4H9Cl,92.5673,3966,0.0,CCC(C)Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3H6Cl2,112.9857,448,0.0,CC(Cl)CCl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7H12O4,160.1678,24827,0.0,CC(=O)OCC(C)OC(C)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9H14N2O,166.2203,28763,0.0,CC(COc1ccccc1)NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C15H21NO4,279.3315,4175,0.0,COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2H5NO,59.0672,5,0.0,CC(N)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4H11N,73.1368,2284,0.0,CCC(C)N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8H14O2,142.1956,7096,0.0,CC(C)(O)C#CC(C)(C)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H18O,154.2493,5502,0.0,C=CC(C)(O)CCC=C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10H18O,154.2493,5502,0.0,C=CC(C)(O)CCC=C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4H8O3,104.1045,7197,0.0,COC(=O)C(C)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5H10O3,118.1311,9127,0.0,CCOC(=O)C(C)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H12O3,132.1577,29290,0.0,CCCOC(=O)C(C)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H14O3,134.1736,21370,0.0,CC(O)C(CO)C(C)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8H16O,128.212,27643,0.0,CC(O)C1CCCCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H14O2,118.1742,1885,0.0,CC(O)CC(C)(C)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5H12O2,104.1476,12878,0.0,CC(O)CC(C)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7H16O,116.2013,27158,0.0,CCCCCC(C)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8H18O,130.2279,7014,0.0,CCCCCCC(C)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4H10O2,90.121,6773,0.0,CC(O)CCO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3H9NO,75.1097,1764,0.0,CC(O)CN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H15NO2,133.1888,179,0.0,CC(O)CNCC(C)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3H8O2,76.0944,1206,0.0,CC(O)CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3H8O2,76.0944,1206,0.0,CC(O)CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4H10O2,90.121,4284,0.0,COCC(C)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6H14O2,118.1742,9217,0.0,CCCOCC(C)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C20H22O5,342.3857,7921,0.0,CC(COCC(C)OC(=O)c1ccccc1)OC(=O)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
