,DSSTox_CID,NR-ER,SMILES
448,22583,0.0,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1
449,29129,0.0,CC(C)NCC(O)COc1ccccc1-n1cccc1
450,28501,0.0,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
451,25596,0.0,Cc1ccc(O)c(O)c1
452,26608,0.0,Cc1ccc(C=C2C(=O)C3CCC2C3(C)C)cc1
453,1944,0.0,Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2
454,26523,0.0,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C.Cl
455,2751,0.0,Cl.Cl.OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1
456,1894,0.0,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1.Cl
457,13754,0.0,CC(CN1c2ccccc2Sc2ccccc21)N(C)C.Cl
458,21572,0.0,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C.Cl
459,20375,0.0,CCCCc1cc2ccccc2c(OCCN(C)C)n1.Cl
460,25905,0.0,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1.Cl
461,6023,0.0,CNCCCN1c2ccccc2CCc2ccccc21.Cl
462,3344,0.0,Cl.Nc1ccc(Nc2ccccc2)cc1
463,9283,0.0,Cl.O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1
464,13923,0.0,Cl.O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12
465,3525,0.0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
466,5740,0.0,O=C(CCl)CCl
467,27132,0.0,CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21
468,26149,0.0,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1
469,13054,0.0,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
470,28241,0.0,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1
471,1087,0.0,CS(=O)(=O)O.Cc1ccc2c(c1)c1c3n2CCNC3CCC1
472,24827,0.0,N=C1NC(=N)c2ccccc21
473,3007,0.0,C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4\N([Co+]C[C@H]5O[C@@H](n6cnc7c(N)ncnc76)[C@H](O)[C@@H]5O)C(C(CC(N)=O)C4(C)CCC(=O)NCC(C)OP(=O)([O-])O[C@H]4[C@@H](O)[C@@H](n5cnc6cc(C)c(C)cc65)O[C@@H]4CO)C4(C)N=C1C(CCC(N)=O)C4(C)CC(N)=O)C(CCC(N)=O)C3(C)C)C(CCC(N)=O)C2(C)CC(N)=O
474,21828,0.0,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
475,26461,0.0,C=C[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccccc12
476,9064,0.0,COC(CNC(=O)c1ccccc1OCC(=O)O)C[Hg]O
477,2054,0.0,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
478,46,0.0,COc1cc2c(cc1OC)[C@@H](c1ccccc1)CN(C)CC2.O=C(O)/C=C\C(=O)O
479,21207,0.0,Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2
480,3235,0.0,O=c1ssc(Cl)c1Cl
481,16827,0.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
482,5670,0.0,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1.CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1.O=S(=O)(O)O
483,13440,0.0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O
484,442,0.0,OC(CN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1
485,25461,0.0,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1
486,26731,0.0,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21
487,12321,0.0,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1
488,7430,0.0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
489,20152,0.0,CC(O)C(=O)O.CCCCCCCCCCCCCCNCCO
490,7499,0.0,O=P([O-])([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+]
491,21388,0.0,CCOc1cccc(-n2cc(C(=O)N3CCN(c4cc(C(=O)[O-])c5ccccc5c4)CC3)nc2-c2ccc(C)cc2)c1.[Na+]
492,2088,0.0,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O
493,6527,0.0,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C
494,1823,0.0,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
495,7087,0.0,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
496,6713,0.0,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO
497,4482,0.0,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C=C(C(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C
498,4693,0.0,CC(C)NC[C@@H](O)COc1cccc2ccccc12
499,26095,0.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1OC(F)F
500,23996,0.0,CCCCC/C=C/C=C/C=O
501,19719,0.0,CCCCN1CCCC1C(=O)Nc1c(C)cc(C)cc1C
502,27491,0.0,CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12
503,26322,0.0,C=C[C@]1(C)C[C@@H](OC(=O)CSCCN(CC)CC)[C@@]2(C)C(C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O
504,6131,0.0,Cc1cccc(Cc2c[nH]cn2)c1C.Cl
505,14768,0.0,CCC1(c2cnc[nH]2)Cc2ccccc2C1.Cl
506,24586,0.0,CCCCOc1ccc(OCCCN2CCOCC2)cc1.Cl
507,20729,0.0,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O.Cl
508,12647,0.0,COc1cc(C[C@H](C)N)c(OC)cc1Br.Cl
509,4053,0.0,CCc1cc(OC)c(C[C@@H](C)N)cc1OC.Cl
510,387,0.0,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1.Cl
511,1358,0.0,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2.Cl
512,27242,0.0,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
513,22004,0.0,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
514,2189,0.0,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21
515,5361,0.0,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1
516,512,0.0,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(C)C)c1ccccc1CC2
517,3627,0.0,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12
518,28776,0.0,CN1CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1
519,7640,0.0,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2
520,10258,0.0,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2.CS(=O)(=O)O
521,18693,0.0,COc1ccc(C(=O)c2c(C)n(CCN3CCOCC3)c3ccccc23)cc1
522,3296,0.0,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
523,17249,0.0,CCCCCCCCCCCCCCC[C@H](O)[C@@H](N)CO
524,4286,0.0,O.O=C(O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O
525,14222,0.0,O=C(c1ccc(O)cc1)c1ccc(O)cc1O
526,4343,0.0,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC
527,1580,0.0,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
528,18853,0.0,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21.O=C(O)/C=C\C(=O)O
529,24488,0.0,CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1.O=C(O)CC(O)(CC(=O)O)C(=O)O
530,22681,0.0,O=C(O)c1cc(-c2ccccc2)nc2ccccc12
531,668,0.0,CN(C)CCOc1ccccc1Cc1ccccc1.Nc1ccc(C(=O)O)c(O)c1
532,20239,0.0,Cc1cccc(Nc2ccccc2C(=O)O)c1C
533,12467,0.0,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
534,17621,0.0,COCC(=O)Nc1cc(Sc2ccccc2)ccc1N=C(NC(=O)OC)NC(=O)OC
535,6238,0.0,CCOC(=O)c1c(C)n(C)c2ccc(O)cc12
536,7299,0.0,O=CC=C(c1ccccc1)c1ccccc1
537,24712,0.0,Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12
538,24739,0.0,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1.CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1.O=C(O)/C=C/C(=O)O
539,18762,0.0,OC(C#CCN1CCCC1)(c1ccccc1)c1ccccc1
540,29383,0.0,CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O
541,14933,0.0,CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1
542,3772,0.0,Oc1ccc(Cl)cc1Cc1ccccc1
543,29091,0.0,Oc1ccc2ccc3cccc4ccc1c2c34
544,5098,0.0,C[N+](C)(C)CC(=O)O.[Cl-]
545,5795,0.0,Cc1cc(C)c(NC(=O)C[C@H](CC(=O)[O-])c2cccc3ccccc23)c(C(=O)N2CCC3(CCCC3)CC2)c1.[Na+]
546,25509,0.0,O=C([O-])c1cc2cc(Cc3cccnc3)ccc2o1.[Na+]
547,26693,0.0,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccccc1.[Na+]
548,6622,0.0,O=C(O)c1cccc(/C=C2/C[C@@H]3[C@@H](/C=C/[C@@H](O)C4CCCCC4)[C@H](O)C[C@@H]3O2)c1.[Na+]
549,14877,0.0,CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1
550,7852,0.0,OCCCCCCCCCCCCBr
551,12832,0.0,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
552,11800,0.0,CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O
553,5868,0.0,Cc1ccc(O)c(C(C)(C)C)c1
554,21038,0.0,Cc1c(C)c2c(c(C)c1OC(=O)c1cccnc1)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2
555,17806,0.0,Cc1ccc(/N=C/N(C)/C=N/c2ccc(C)cc2C)c(C)c1
556,23943,0.0,CCC1(c2cnc[nH]2)Cc2ccccc2C1
557,23821,0.0,CCC1OCC(COc2ccc(Oc3ccccc3)cc2)O1
558,11493,0.0,Cl.c1ccc2c(c1)CCCC2C1=NCCN1
559,25416,0.0,C=CCOc1ccccc1OCC(O)CNC(C)C.Cl
560,7958,0.0,Cc1cccc(C)c1OCC(C)N.Cl
561,6993,0.0,COc1cc(-c2ccc(N)c(OC)c2)ccc1N.Cl.Cl
562,5294,0.0,COc1ccc(OC)c(C(O)C(C)N)c1.Cl
563,12069,0.0,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1
564,9163,0.0,Nc1nc2cc(Cl)ccc2o1
565,20681,0.0,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
566,4916,0.0,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1
567,17525,0.0,COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1
568,25164,0.0,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1
569,13241,0.0,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)(=O)=O)cc1
570,22506,0.0,CCN(CC)C(=O)c1cc(S(=O)(=O)Cc2ccccc2)c(N2CCC(c3ccccc3)CC2)cc1N(CC)CCN(C)C.O=C(O)C(F)(F)F
571,3370,0.0,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1
572,28874,0.0,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1
573,2520,0.0,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1
574,4173,0.0,NC(=S)NS(=O)(=O)c1ccc(N)cc1
575,5011,0.0,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N.O=C(O)/C=C\C(=O)O
576,24425,0.0,Nc1nc2nc[nH]c2c(=S)[nH]1
577,577,0.0,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1
578,7223,0.0,CC(=O)N1C[C@H](O)C[C@H]1C(=O)O
579,3689,0.0,O=[N+]([O-])C1(Br)COCOC1
580,12954,0.0,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1
581,26502,0.0,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2.O=C(O)CC(O)C(=O)O.O=C(O)CC(O)C(=O)O
582,15008,0.0,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12
583,6956,0.0,CCOC(=O)COc1ccc2c(=O)cc(-c3ccccc3)oc2c1
584,14353,0.0,O=C1CCC(=O)N1CO
585,18932,0.0,CC1C2CC(CC2C2CCCC(O)C2)C1(C)C
586,9907,0.0,CCCCCc1cc(O)cc(O)c1
587,1059,0.0,Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1
588,21883,0.0,CC[C@H](NC(=O)c1cc(F)ccc1[N-]S(=O)(=O)c1cccc2cccnc12)c1ccccc1.[Na+]
589,12379,0.0,CCCCc1nc2cccnc2n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1.[Na+]
590,2451,0.0,CCCCCc1ccco1
591,6565,0.0,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@@H]2CCCN(Cc3ccccc3)C2)[C@@H]1c1cccc([N+](=O)[O-])c1.Cl
592,785,0.0,N#CC(Cl)Cl
593,24354,0.0,O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1Cl
594,18799,0.0,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1
595,14840,0.0,O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1
596,21640,0.0,ClC1=C(Cl)C2(Cl)C(CBr)CC1(Cl)C2(Cl)Cl
597,25080,0.0,Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1
598,2562,0.0,Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1
599,26556,0.0,CCc1cccc(CC)c1N(COC)C(=O)CCl
600,24208,0.0,Nc1ccc2c(c1)Cc1ccccc1-2
601,25676,0.0,Nc1ccccc1Nc1ccccc1
602,22059,0.0,O=C(O)c1cccc(N(Cc2cccnc2)c2ccc(OC(F)F)c(OC(F)F)c2)c1
603,11956,0.0,CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C.CCCCCCCCCCCCOS(=O)(=O)O
604,13333,0.0,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C
605,27403,0.0,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1
606,4737,0.0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1
607,265,0.0,S=C=NCCc1ccccc1
608,7157,0.0,c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12
609,28727,0.0,CCc1ccc(O)c(C(C)(C)C)c1
610,25266,0.0,CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1
611,5993,0.0,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
612,28688,0.0,CCCCCCCCCCCC(=O)OCC(C)OC(=O)CCCCC(=O)O
613,21463,0.0,CC(COc1ccccc1)N(CCCl)Cc1ccccc1.Cl
614,27884,0.0,O=C=Nc1ccc(Cl)c(Cl)c1
615,6890,0.0,COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1
616,534,0.0,CN(C)c1ccc(SC#N)cc1
617,6693,0.0,C(=NC1CCCCC1)=NC1CCCCC1
618,3112,0.0,O=C(c1ccccc1)c1ccc(O)cc1
619,941,0.0,CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21
620,9209,0.0,O=C(O)C1(C(=O)Nc2ccc(Cl)cc2Cl)CC1
621,6184,0.0,Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2
622,819,0.0,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O
623,17185,0.0,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1
624,23873,0.0,Cc1ccc2c(c1N)C(=O)c1ccccc1C2=O
625,6076,0.0,O=C(NS(=O)(=O)/C=C/c1cccs1)c1ccc(F)cc1Br
626,5243,0.0,Oc1ccc2c(c1)Cc1ccccc1-2
627,25551,0.0,Oc1ccc(Nc2ccccc2)cc1
628,5611,0.0,c1ccc2c(c1)ccc1ncccc12
629,139,0.0,CC1(O)CSC(C)(O)CS1
630,1238,0.0,Cc1ccc([N+](=O)[O-])cc1C
631,9736,0.0,CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC
632,2131,0.0,C=C[C@H]1CN2CCC1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.Cl.O.O
633,12180,0.0,CC1(C)[C@H](/C=C(\Cl)C(F)(F)F)[C@@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1
634,1958,0.0,CC1COc2ccccc2N1C(=O)C(Cl)Cl
635,3078,0.0,ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl
636,26661,0.0,CCc1cccc(CC)c1N(COC)C(=O)CCl
637,2608,0.0,Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl
638,3847,0.0,Nc1nc2nc[nH]c2c(=S)[nH]1
639,239,0.0,O=C1C(=O)c2cccc3cccc1c23
640,5423,0.0,CCC1CCC(CCC(=O)O)C1
641,4866,0.0,OC[C@H](Cc1cccc(O)c1)[C@H](CO)Cc1cccc(O)c1
642,1778,0.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C
643,4014,0.0,CCCCC(CC)COP(=O)(O)O
644,15106,0.0,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)[O-])[C@H]2CC1.[Na+]
645,2819,0.0,O=C([O-])c1ccc2c(c1)nc(C(=O)NC1CCN(C3CC3)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1.[Na+]
646,28538,0.0,CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br
647,310,0.0,CC(C)(c1ccccc1)c1ccc(Nc2ccc(C(C)(C)c3ccccc3)cc2)cc1
648,14285,0.0,CC(C)OC(=O)CCCCC(=O)OC(C)C
649,9689,0.0,CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O
650,481,0.0,CC(Oc1ccc(Cl)cc1Cl)C(=O)O
651,22423,0.0,COc1cc(/C=C/c2ccccc2)oc(=O)c1
652,24468,0.0,NC(=O)c1cccnc1
653,26258,0.0,CCCCCCc1ccc(N)cc1
654,28757,0.0,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
655,6368,0.0,O=C(O)CCCCCCCCCCCBr
656,1425,0.0,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C
657,21235,0.0,Oc1ccc(Cl)c(Cl)c1Cl
658,17041,0.0,O=C(c1ccccc1)c1ccc(O)c(O)c1O
659,24882,0.0,CSCCCN=C=S
660,24161,0.0,CCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
661,4212,0.0,CCCCCCCCCCCCOS(=O)(=O)[O-].[NH4+]
662,26978,0.0,Brc1c2ccccc2c(Br)c2ccccc12
663,2364,0.0,c1ccc2cc(Nc3ccc(Nc4ccc5ccccc5c4)cc3)ccc2c1
664,21351,0.0,c1ccc2cc(Nc3ccc(Nc4ccc5ccccc5c4)cc3)ccc2c1
665,27283,0.0,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C
666,29001,0.0,Cc1cc(C)c(C2=C(OC(=O)CC(C)(C)C)C3(CCCC3)OC2=O)c(C)c1
667,28636,0.0,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1
668,13397,0.0,CCCCC/C=C/C=C/C=O
669,15286,0.0,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1.Cl
670,5147,0.0,COc1cc(CCN)c(OC)cc1Br.Cl
671,9622,0.0,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1
672,4535,0.0,CN(C)c1ccc(Cc2ccc(N(C)C)cc2)cc1
673,4586,0.0,Nc1nc(N)c(N)c(N)n1.O=S(=O)(O)O
674,22213,0.0,CCCCOC(=O)/C=C\C(=O)OCCCC
675,2927,0.0,CCCCCCCCCC(CC)c1ccc(S(=O)(=O)[O-])cc1.[Na+]
676,10781,0.0,CCn1c2ccccc2c2cc([N+](=O)[O-])ccc21
677,8032,0.0,NC(=O)Nc1ccc(Cl)c(Cl)c1
678,26862,0.0,II
679,7621,0.0,Cc1cc(O)ccc1Cl
680,3032,0.0,Cc1cccc(NC(=S)N(C)C)c1
681,3204,0.0,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
682,6645,0.0,CCCCC(=O)OCC(=O)[C@H]1[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
683,27154,0.0,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1.Cl
684,5690,0.0,N#CSCSc1nc2ccccc2s1
685,21722,0.0,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@H]2O
686,28951,0.0,O=S(=O)(O)O.Oc1cccc2cccnc12.Oc1cccc2cccnc12
687,27609,0.0,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1.[Br-]
688,25372,0.0,COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCOCC2)cc1OC.[Br-]
689,7870,0.0,c1ccc(CCNc2nc(-c3ccccc3)cs2)cc1
690,25705,0.0,C=CC(=O)OCCCCCCOC(=O)C=C
691,860,0.0,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
692,4653,0.0,C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)CC2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C
693,16690,0.0,CC(C)CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
694,26753,0.0,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
695,24787,0.0,CN(C)CCCN1c2ccccc2Sc2ccccc21.Cl
696,21814,0.0,CN1C(=O)/C(=N/NC(N)=S)c2ccccc21
697,28353,0.0,C[C@]12C[C@H]3S[C@H]3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
698,9128,0.0,Nc1ccc(C(=O)Nc2ccccc2N)cc1
699,1183,0.0,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O.O=C(O)C(O)C(O)C(=O)O
700,24389,0.0,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
701,7537,0.0,CCCCC(=O)O[C@]1(C(=O)CO)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
702,20502,0.0,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
703,13825,0.0,CN1CSC(=S)N(C)C1
704,9329,0.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+]
705,29356,0.0,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)C3(F)[C@@H](O)C[C@@]21C
