,DSSTox_CID,SR-MMP,SMILES
416,27064,0.0,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC.Cl
417,13439,0.0,CNc1ccc(O)cc1.CNc1ccc(O)cc1.O=S(=O)(O)O
418,26020,0.0,COc1ccc(C=CC(=O)OCCC(C)C)cc1
419,25223,0.0,CCOC(=O)c1ccc(N)cc1
420,179,0.0,CC(C)COC(=O)c1ccc(N)cc1
421,4980,0.0,Nc1ncnc2[nH]cnc12
422,2288,0.0,O=C(Nc1ccccc1SSc1ccccc1NC(=O)c1ccccc1)c1ccccc1
423,24633,0.0,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1
424,20720,0.0,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1
425,7958,0.0,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O
426,7802,0.0,CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-]
427,3983,0.0,Oc1c(I)cc(Cl)c2cccnc12
428,6421,0.0,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1
429,6684,0.0,C[C@H]1CCCC(=O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1
430,26166,0.0,CCCCCCc1ccc(O)cc1O
431,315,0.0,CC(C)CC(C)(c1ccc(O)cc1)c1ccc(O)cc1
432,7488,0.0,Cc1cc(=O)oc2cc(O)ccc12
433,4243,0.0,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-]
434,4485,0.0,CC[N+](CC)(CC)CCOc1ccc(/C=C/c2ccccc2)cc1.[I-]
435,26698,0.0,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
436,20799,0.0,CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1
437,27430,0.0,Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1.Cl.Cl
438,24286,0.0,Nc1cc(Cl)c(-c2cc(Cl)c(N)cc2Cl)cc1Cl
439,5185,0.0,O=C(Nc1ccccc1)Nc1ccnc(Cl)c1
440,5047,0.0,COc1cc(-c2ccc(=O)[nH]n2)ccc1OC(F)F
441,25084,0.0,O=C1C(I)=CC(=C(c2cc(I)c(O)c(I)c2)c2ccccc2C(=O)O)C=C1I
442,25295,0.0,OC[C@H]1OC(S[Au])[C@H](O)[C@@H](O)[C@@H]1O
443,18854,0.0,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1
444,2969,0.0,O=C(Nc1ccccc1SSc1ccccc1NC(=O)c1ccccc1)c1ccccc1
445,15341,0.0,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O
446,25473,0.0,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
447,26388,0.0,Oc1c(I)cc(Cl)c2cccnc12
448,9292,0.0,COc1cc(O)cc(O)c1
449,3747,0.0,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21
450,16999,0.0,O=S(=O)(O)c1ccc(O)cc1
451,28553,0.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C
452,911,0.0,C[C@]12CC[C@H]3C(=CCc4cc(O)ccc43)[C@@H]1CCC2=O
453,24810,0.0,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C
454,7771,0.0,CCCCCCCCCCCC[N+](C)(C)C.[Cl-]
455,6872,0.0,CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1
456,3190,0.0,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1
457,6924,0.0,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
458,21884,0.0,Cc1cc(O)c(Cl)c(C)c1Cl
459,1374,0.0,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1.Cl
460,9234,0.0,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
461,11566,0.0,O=[N+]([O-])c1ccc(F)c([N+](=O)[O-])c1
462,7637,0.0,CCCCN(CCCC)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1
463,5454,0.0,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
464,4505,0.0,C[C@H]1CCC[C@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1
465,7201,0.0,CCCCCCc1ccc(O)cc1O
466,12812,0.0,C[N+]1(C)[C@@H]2CC(OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12.[Br-]
467,29003,0.0,O=C([O-])[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21.[Li+]
468,20668,0.0,BrC1CCC(Br)C(Br)CCC(Br)C(Br)CCC1Br
469,26285,0.0,c1ccc([Hg]c2ccccc2)cc1
470,1582,0.0,Cl.O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1
471,27860,0.0,Cl.N[C@@H](Cc1cnc[nH]1)C(=O)O
472,1795,0.0,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21
473,2770,0.0,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC
474,4917,0.0,COc1ccc(C(=O)Nc2nc3ccccc3c(NCc3ccccc3)c2C#N)cc1
475,4773,0.0,CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl
476,9147,0.0,CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)O
477,25142,0.0,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
478,11294,0.0,CCCCCCCCCCCCCCC(Br)C(=O)O
479,28676,0.0,CCCCCCCCOc1ccc(C(=O)O)cc1
480,5897,0.0,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Na+]
481,5768,0.0,CC(C)Cc1ccc(C(C)C(=O)O)cc1
482,21401,0.0,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1
483,13565,0.0,CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc(O)cc2C1=O
484,4618,0.0,ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@H]4C=CC(C4)[C@@H]3C1(Cl)C2(Cl)Cl
485,16227,0.0,CNc1ccc([N+](=O)[O-])cc1
486,3268,0.0,C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O
487,11862,0.0,O=C(O)C1C2CCC(O2)C1C(=O)O
488,25772,0.0,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1
489,27632,0.0,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO
490,13923,0.0,C/C=C(C)/C=C/C=C(C)C
491,20980,0.0,C=CC(=C)C
492,23763,0.0,CC(C)[C@@H](Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1
493,29131,0.0,CO/N=C(/C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F
494,24952,0.0,Nc1cccc(O)c1
495,6289,0.0,CCCCC(CC)COC(=O)/C=C\C(=O)OCC(CC)CCCC
496,24388,0.0,Oc1ccc(C(=C(Cl)Cl)c2ccc(O)cc2)cc1
497,17207,0.0,CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br
498,25932,0.0,CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O
499,19719,0.0,ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl
500,2523,0.0,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O
501,26359,0.0,ICCc1ccccc1
502,4100,0.0,COc1cc(C=O)cc2c1[C@H](COC(N)=O)[C@]1(OC(C)=O)ON2C[C@H]2[C@@H]1N2C(C)=O
503,2134,0.0,O=C(CCl)c1ccc(Cl)cc1Cl
504,25874,0.0,O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O
505,28605,0.0,O=NN([O-])c1ccccc1.[NH4+]
506,5573,0.0,O=C(c1ccccc1)c1ccc(O)c(O)c1O
507,12546,0.0,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
508,3537,0.0,CCCCC(=O)Cl
509,12029,0.0,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
510,4879,0.0,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(=O)[O-])[C@H]1O[C@](CC)([C@H]2CC[C@](O)(CC)[C@H](C)O2)C[C@@H]1C.[Na+]
511,11460,0.0,Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1.Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1.O=C([O-])c1cc2ccccc2c(Cc2c(O)c(C(=O)[O-])cc3ccccc23)c1O
512,7256,0.0,Br.C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2CCc1ccccc1
513,28859,0.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-]
514,2871,0.0,Cl.Nc1ccc(N=Nc2ccccc2)c(N)n1
515,26445,0.0,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1
516,21701,0.0,O=Cc1ccccc1C=O
517,24682,0.0,Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21.[Cl-].[Cl-]
518,3035,0.0,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+]
519,6189,0.0,CN(C)C(=S)[S-].[Na+]
520,28816,0.0,O=[N+]([O-])c1ccc(Nc2ccccc2)cc1
521,22380,0.0,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12
522,3313,0.0,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
523,2088,0.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
524,15186,0.0,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
525,17677,0.0,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O
526,14165,0.0,C#C[C@]1(OC(=O)CCCCCC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
527,5538,0.0,CCOc1cc(-c2nccc3cc(OC)c(OC)cc23)cc(OCC)c1OCC
528,6495,0.0,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1
529,27361,0.0,Nc1ccc(O)cc1
530,3083,0.0,Nc1nc2nc[nH]c2c(=S)[nH]1
531,25663,0.0,CCCCc1ccc2[nH]c(NC(=O)OC)nc2c1
532,21527,0.0,O=c1c2ccccc2[se]n1-c1ccccc1
533,3588,0.0,CC(C)(C)CC(C)(C)c1ccc(O)cc1
534,26217,0.0,Oc1cccc2cccnc12
535,24472,0.0,Oc1ccc(OCc2ccccc2)cc1
536,126,0.0,CN1CSC(=S)N(C)C1
537,25567,0.0,S=c1[nH]cnc2[nH]cnc12
538,1344,0.0,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)c1cccc(S(=O)(=O)[O-])c1.[Na+]
539,9669,0.0,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC.O=S(=O)([O-])c1ccccc1.O=S(=O)([O-])c1ccccc1
540,13825,0.0,CC(C)=CCOc1ccc(/C=C/C(=O)c2ccc(OCC=C(C)C)cc2OCC(=O)O)cc1
541,26600,0.0,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C
542,26804,0.0,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl
543,25417,0.0,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
544,24506,0.0,CCCCCCCCS(=O)C(C)Cc1ccc2c(c1)OCO2
545,25533,0.0,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1.Cl
546,507,0.0,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1.Cl
547,5631,0.0,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl
548,4144,0.0,C=C1C(CCl)(CCl)C2(Cl)C(Cl)C(Cl)C1(Cl)C2(Cl)Cl
549,15423,0.0,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl
550,27512,0.0,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O
551,21640,0.0,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1
552,6063,0.0,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1
553,5393,0.0,CS(=O)(=O)O.O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1
554,685,0.0,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1
555,22281,0.0,N#CSc1ccc(N)c([N+](=O)[O-])c1
556,28897,0.0,N=C1NC(=N)c2cc3ccccc3cc21
557,18728,0.0,Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCCCNC(=N)N)cs2)cs1)[C@@H](C)O)[C@@H](O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1cnc[nH]1.O=S(=O)(O)O.O=S(=O)(O)O
558,2630,0.0,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
559,240,0.0,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
560,13329,0.0,COc1ccc(N)cc1N.O=S(=O)(O)O
561,6994,0.0,CCCCOC(=O)c1ccc(N)cc1
562,21147,0.0,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1C/C=C1/C(=O)OC[C@H]1O
563,27672,0.0,CCCCC/C=C\C=C\C(=O)OCC
564,7340,0.0,O=C(CCCCCCC(=O)Nc1ccccc1)NO
565,566,0.0,O=C(CCl)Nc1ccccc1
566,2017,0.0,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1
567,5246,0.0,Cc1c(Cl)cccc1Nc1ncccc1C(=O)O
568,28476,0.0,CNC(=O)Oc1ccccc1C(=O)Nc1ccccc1
569,9907,0.0,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1
570,17806,0.0,CCCCCCCCCCCCCCCCCCOCC(O)CO
571,8036,0.0,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F
572,27105,0.0,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
573,15007,0.0,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-]
574,28718,0.0,O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1
575,5111,0.0,CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1
576,21489,0.0,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C
577,957,0.0,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1
578,29067,0.0,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
579,1421,0.0,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)OC(C)C
580,2698,0.0,CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1.Cc1ccc(S(=O)(=O)[O-])cc1
581,21232,0.0,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl
582,5332,0.0,CCC1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/[C@]2(C)OC2C1C
583,16541,0.0,CN1[C@@H]2CC[C@H]1CC(OC(=O)c1c[nH]c3ccccc13)C2
584,9193,0.0,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I
585,3510,0.0,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1
586,15542,0.0,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12
587,25707,0.0,CCOC(=O)c1cccc(N)c1.CS(=O)(=O)O
588,2740,0.0,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC
589,22592,0.0,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
590,10193,0.0,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1
591,3646,0.0,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O
592,3153,0.0,O=C1c2ccccc2-c2n[nH]c3cccc1c23
593,28285,0.0,Oc1c(Br)cc(Br)c2cccnc12
594,20465,0.0,CCCCCc1ccc(C)cc1O
595,24880,0.0,CCCCOC(=O)c1ccc(O)cc1
596,14871,0.0,CCCCCCOC(=O)c1ccc(O)cc1
597,14494,0.0,Oc1cccc2cccnc12
598,11956,0.0,O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12
599,430,0.0,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O
600,330,0.0,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O
601,6104,0.0,Br.C[C@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CCc1ccccc1
602,17519,0.0,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1Br
603,2366,0.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC
604,758,0.0,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12
605,6144,0.0,CC(=O)O.Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12
606,1141,0.0,C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1
607,20152,0.0,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C
608,7309,0.0,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O
609,6728,0.0,Cl.N=C(N)NC(=N)NCCc1ccccc1
610,29301,0.0,CC(=O)C(Cl)(Cl)Cl
611,7123,0.0,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2
612,26089,0.0,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1
613,27415,0.0,COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1O
614,5291,0.0,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
615,2825,0.0,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21
616,1888,0.0,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1
617,14930,0.0,CCCOC(=O)c1ccc(N)cc1
618,7219,0.0,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
619,1292,0.0,CCOc1ccc2nc(S(N)(=O)=O)sc2c1
620,22500,0.0,CCN(CC)C(=S)[S-].O.O.O.[Na+]
621,16436,0.0,COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1
622,14809,0.0,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
623,9017,0.0,COc1cc(NC(C)CCCN)c2ncccc2c1.O=P(O)(O)O.O=P(O)(O)O
624,28121,0.0,Cc1ccc(S(=O)(=O)O)cc1.NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1
625,2562,0.0,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C
626,7070,0.0,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O
627,9107,0.0,CC(C)CCCCCCc1ccc(O)cc1
628,13401,0.0,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O
629,2451,0.0,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.O.O.O.[Cl-]
630,13241,0.0,Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl.O.[Na+]
631,1391,0.0,CC(C)(c1cc(Br)c(OCCO)c(Br)c1)c1cc(Br)c(OCCO)c(Br)c1
632,9616,0.0,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1
633,4834,0.0,Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2
634,29366,0.0,CCC(=O)N(c1ccccc1)[C@H]1CCN(CCc2ccccc2)C[C@@H]1C.Cl
635,6561,0.0,Cl.Cl.N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2Br)c(Br)c1
636,197,0.0,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1.Cl
637,5689,0.0,Cl.Nc1ccc(Nc2ccccc2)cc1
638,7620,0.0,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)cc1Cl
639,12998,0.0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
640,27467,0.0,COc1ccc(S(=O)(=O)N2C(=O)[C@@](c3ccccc3OC)(N3C[C@H](O)C[C@H]3C(=O)N(C)C)c3cc(Cl)ccc32)c(OC)c1
641,28777,0.0,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
642,1640,0.0,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21.CS(=O)(=O)O
643,26883,0.0,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F
644,7388,0.0,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c(Cl)c1
645,23,0.0,C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4\N([Co+]C[C@H]5O[C@@H](n6cnc7c(N)ncnc76)[C@H](O)[C@@H]5O)C(C(CC(N)=O)C4(C)CCC(=O)NCC(C)OP(=O)([O-])O[C@H]4[C@@H](O)[C@@H](n5cnc6cc(C)c(C)cc65)O[C@@H]4CO)C4(C)N=C1C(CCC(N)=O)C4(C)CC(N)=O)C(CCC(N)=O)C3(C)C)C(CCC(N)=O)C2(C)CC(N)=O
646,18825,0.0,CCN(CC)C(=S)[S-].O.O.O.[Na+]
647,3879,0.0,COC(CNC(=O)c1ccccc1OCC(=O)O)C[Hg]O
648,10784,0.0,C=CC(=O)OCCOCC(CC)(COCCOC(=O)C=C)COCCOC(=O)C=C
