,DSSTox_CID,SR-HSE,SMILES
458,690,1.0,Br.NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1
459,26227,1.0,CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
460,12498,1.0,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
461,26235,1.0,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C
462,26225,1.0,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1
463,3036,1.0,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C
464,26134,1.0,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O
465,2563,1.0,COc1cc(C)nc(-n2nc(C)cc2OC)n1
466,14662,1.0,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O
467,31601,1.0,CCCCCCCC/C=C\CCCCCCCCN
468,26820,1.0,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21.Cl
469,12649,1.0,Cl.O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1
470,2783,1.0,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl
471,28579,1.0,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1
472,25849,1.0,ClCCN(CCCl)CCCl
473,26401,1.0,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
474,25973,1.0,CS(=O)(=O)O.C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@]1(C)[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]21
475,20980,1.0,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1
476,26386,1.0,C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1
477,28616,1.0,Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12
478,26648,1.0,Cc1ccc(S(=O)(=O)O)cc1.NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1
479,1150,1.0,Oc1c(I)cc(I)c2cccnc12
480,26429,1.0,O=Cc1ccc(O)c(O)c1O
481,25136,1.0,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21
482,31422,1.0,CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[Br-]
483,26675,1.0,Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl.O.[Na+]
484,26903,1.0,O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1
485,4961,1.0,CC1(C)OC(=O)Nc2ccc(Br)cc21
486,5540,1.0,CC(C)=CCNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
487,3586,1.0,c1ccc2c(c1)OCC(C1=NCCN1)O2
488,26307,1.0,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1
489,25497,1.0,C=C[C@@]1(C)CC(=O)[C@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)[C@@H]3[C@H](O)[C@H](OC(C)=O)[C@@]2(C)O1
490,31434,1.0,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
491,26029,1.0,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2
492,26069,1.0,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(N(C)C)c3ccccc32)cc1
493,27831,1.0,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12
494,6137,1.0,Cc1nc(N)nc(N)c1-c1ccc(Cl)c(Cl)c1
495,3051,1.0,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1
496,25422,1.0,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
497,5257,1.0,CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C
498,9871,1.0,CCOc1ccccc1C(N)=O
499,31473,1.0,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12.Cl
500,25161,1.0,CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1.Cl
501,581,1.0,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1.Cl.Cl
502,28968,1.0,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC.Cl.Cl.Cl
503,26152,1.0,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1.Cl
504,26481,1.0,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O.Cl
505,25744,1.0,CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl
506,2382,1.0,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21.Cl
507,6018,1.0,CN(C)CCCN1c2ccccc2Sc2ccccc21.Cl
508,25228,1.0,CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12.Cl
509,12374,1.0,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12.Cl
510,26439,1.0,Cl.O=C(O)Cc1ccc(OCCNC[C@H](O)c2ccccc2)cc1
511,146,1.0,COc1cccc(CCc2ccccc2OCC(CN(C)C)OC(=O)CCC(=O)O)c1.Cl
512,26555,1.0,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2.Cl
513,25859,1.0,CN1C[C@H]2c3ccccc3Oc3ccc(Cl)cc3[C@@H]2C1
514,26651,1.0,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21
515,2557,1.0,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
516,31629,1.0,Cc1nc2ccccc2n1Cc1ccc(Cl)cc1
517,22123,1.0,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1
518,243,1.0,CC(CN1c2ccccc2Sc2ccccc21)N(C)C
519,21274,1.0,CN(C(=O)CCCOc1ccc2[nH]c(=O)ccc2c1)C1CCCCC1
520,9602,1.0,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12
521,1341,1.0,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21
522,5226,1.0,COc1ccc(C=CC(=O)c2ccc(OC)cc2OC)cc1
523,4956,1.0,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1
524,14742,1.0,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1
525,13757,1.0,O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2
526,27369,1.0,C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1
527,5857,1.0,N#C/C(=C1\SCC(c2ccccc2Cl)S1)n1ccnc1
528,9879,1.0,C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4/[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@](C)([C@@H]5N=C1[C@](C)(CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]1[C@@H](O)[C@@H](n6cnc7cc(C)c(C)cc76)O[C@@H]1CO)[C@H]5CC(N)=O)N4[Co+]C#N)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O
529,870,1.0,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
530,27379,1.0,Nc1ccncc1N
531,24381,1.0,CCCSSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N
532,870,1.0,Nc1nc2nc[nH]c2c(=S)[nH]1
533,3371,1.0,CCOc1ccc2nc(S(N)(=O)=O)sc2c1
534,18888,1.0,O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1ccc([N+](=O)[O-])cc1
535,242,1.0,O=NN(CCCl)C(=O)NC1CCCCC1
536,12581,1.0,O=C(O)/C=C/C(=O)O.c1ccc(C(O[C@H]2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1
537,29311,1.0,CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2.O=C(O)/C=C\C(=O)O
538,22124,1.0,O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O.c1cc(CN2CCCCC2)cc(OCCCNc2nc3ccccc3s2)c1
539,1150,1.0,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O
540,20990,1.0,Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1
541,1243,1.0,CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2
542,9662,1.0,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2
543,29350,1.0,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
544,811,1.0,COC(=O)Nc1nc2cc(C(=O)C3CC3)ccc2[nH]1
545,5805,1.0,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1
546,21188,1.0,CCCOc1ccc2[nH]c(NC(=O)OC)nc2c1
547,14223,1.0,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
548,946,1.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC
549,345,1.0,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1
550,624,1.0,O=C(O)c1ccccc1-c1ccc(C(F)(F)F)cc1
551,5226,1.0,OC(CN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1
552,6314,1.0,C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1
553,15204,1.0,O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1
554,21461,1.0,Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1
555,9871,1.0,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2
556,1333,1.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C
557,1342,1.0,COc1cc([C@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3O[C@@H]2CO)ccc1O
558,6137,1.0,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
559,24796,1.0,OCCc1ccccc1
560,319,1.0,CCCCOc1ccc(CC(=O)NO)cc1
561,690,1.0,S=c1[nH]cnc2[nH]cnc12
562,27869,1.0,OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O
563,24549,1.0,C[N+]1(CCF)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)(c1ccccc1)c1ccccc1)C2.[Br-].[Br-]
564,14981,1.0,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.[Br-]
565,28486,1.0,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl.[Cl-].[Cl-]
566,24379,1.0,CC[N+](CC)(CC)CC.[Cl-]
567,21681,1.0,Cc1cc2nc3ccc(N(C)C)cc3[s+]c2cc1N.[Cl-]
568,293,1.0,Cc1cccn2c(=O)c(-c3nnn[n-]3)cnc12.[K+]
569,7292,1.0,O=C1OC(c2ccc(O)c(S(=O)(=O)[O-])c2)(c2ccc(O)c(S(=O)(=O)[O-])c2)c2c(Br)c(Br)c(Br)c(Br)c21.[Na+].[Na+]
570,4151,1.0,N#C[Fe-2](C#N)(C#N)(C#N)(C#N)N=O.O.O.[Na+].[Na+]
571,21367,1.0,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccc(Br)cc1.Nc1c(CC(=O)[O-])cccc1C(=O)c1ccc(Br)cc1.O.O.O.[Na+].[Na+]
572,166,1.0,CO[C@@]1(NC(=O)C(C(=O)[O-])c2ccc(O)cc2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CO[C@@H]21.[Na+].[Na+]
573,27271,1.0,O=C1CN(N=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)[N-]1.[Na+]
574,1031,1.0,CC1(C)OC[C@@H]2O[C@@]3(C(=O)[O-])OC(C)(C)O[C@H]3[C@@H]2O1.[Na+]
575,1464,1.0,CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21.[Na+]
576,24525,1.0,CCCCCN(CCCCC)C(=O)C(CCC(=O)[O-])NC(=O)c1ccc(Cl)c(Cl)c1.[Na+]
577,5599,1.0,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].O.[Na+]
578,1421,1.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCc2ccc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)cc2)C1c1cccc([N+](=O)[O-])c1
579,28831,1.0,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1
580,267,1.0,Br.CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1
581,10777,1.0,O=c1sc2ccccc2c(O)c1C1CC(c2ccc(-c3ccc(Br)cc3)cc2)Cc2ccccc21
582,1409,1.0,Fc1cc(Br)ccc1CBr
583,12523,1.0,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
584,3550,1.0,C[C@@H]1CN(c2c(F)c(F)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1
585,6314,1.0,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C
586,1150,1.0,CC#C[C@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
587,14181,1.0,C[C@@H]1CCC[C@H](C)N1CCCC(O)(c1ccccc1)c1ccccn1
588,22129,1.0,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.O=[N+]([O-])[O-]
589,319,1.0,CC(C)=CCC/C(C)=C/CO
590,2220,1.0,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1
591,21851,1.0,c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1
592,22500,1.0,c1ccc2c(c1)CCc1ccccc1N2
593,22248,1.0,c1ccc2c(c1)sc1ccccc12
594,1247,1.0,C1N2CN3CN1CN(C2)C3
595,266,1.0,C=C(C)[C@H]1CN[C@H](C(=O)O)[C@H]1CC(=O)O
596,1314,1.0,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C
597,4151,1.0,CCCc1c(OCCCCc2nnn[nH]2)ccc(C(C)=O)c1O
598,425,1.0,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C
599,7793,1.0,CC(=O)OC[C@H]1O[C@@H](n2ncc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O
600,20725,1.0,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1
601,6212,1.0,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)Nc3ccccc32)cc1
602,1239,1.0,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
603,669,1.0,CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
604,2325,1.0,CC(C)Cc1ccc(C(C)C(=O)O)cc1
605,12533,1.0,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1
606,12551,1.0,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1
607,24971,1.0,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C
608,1322,1.0,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2
609,21985,1.0,CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1
610,811,1.0,CC(C)c1cccc(C(C)C)c1O
611,21411,1.0,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1
612,1322,1.0,CCC1(C)CC(=O)NC1=O
613,1332,1.0,CCO[C@H]1O[C@@H]2OC3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3
614,5599,1.0,Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-]
615,4499,1.0,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1
616,29377,1.0,Cc1cc(CCCOc2c(C)cc(-c3noc(C(F)(F)F)n3)cc2C)on1
617,226,1.0,Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCCCC2)cc1
618,1462,1.0,Cc1ccc(Cl)c(O)c1
619,1667,1.0,Cc1ncc([N+](=O)[O-])n1CC(O)CCl
620,23915,1.0,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1
621,12315,1.0,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1
622,5138,1.0,Cc1oc(-c2ccccc2)nc1CCC(=O)c1ccc(CC2SC(=O)NC2=O)cc1
623,28130,1.0,CCCC(=O)O[C@]1(C(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
624,2153,1.0,CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C
625,24309,1.0,CCC1(c2ccccc2)C(=O)NCNC1=O
626,21617,1.0,CCCC(CCC)(C(=O)OCC)C(=O)OCC
627,1283,1.0,CCCCCCCCCCC(CO)CCCCCCCC
628,20767,1.0,CCCCCCCCCCCCCCCCN
629,20326,1.0,CCCOc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(OC)CC[C@@H]12
630,7793,1.0,CCCS(=O)c1ccc2[nH]c(NC(=O)OC)nc2c1
631,653,1.0,CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
632,24504,1.0,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1
633,2880,1.0,CCOC(=O)c1cnc2c(cnn2CC)c1NN=C(C)C.Cl
634,27889,1.0,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O.Cl
635,21629,1.0,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1.Cl
636,1460,1.0,CCCNC(C)(C)COC(=O)c1ccccc1.Cl
637,9282,1.0,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)N1C.Cl
638,653,1.0,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1.Cl
639,1333,1.0,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O.Cl.Cl
640,21629,1.0,Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O.Cl.Cl
641,2837,1.0,CC(C)(N)Cc1ccc(Cl)cc1.Cl
642,6081,1.0,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1.Cl
643,15180,1.0,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1.Cl
644,11089,1.0,CC(Cc1ccccc1)NCc1ccccc1Cl.Cl
645,25232,1.0,CN(CCCl)CCCl.Cl
646,2437,1.0,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1.Cl
647,688,1.0,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1.Cl
648,1907,1.0,CN1CCC(OC(c2ccccc2)c2ccccc2)CC1.Cl
649,2485,1.0,COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1.Cl
650,20449,1.0,COc1ccc(OC)c(C(O)CNC(=O)CN)c1.Cl
651,6190,1.0,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC.Cl
652,5540,1.0,COc1cc2c(cc1OC)C(C(C(=O)N(CCc1ccc(OC)c(OC)c1OC)CCc1ccc(OC)c(OC)c1OC)c1ccccc1)=NCC2.Cl
653,7050,1.0,Cl.FC(F)(F)c1cccc(C2=CCN(CCc3ccc4ccccc4c3)CC2)c1
654,5138,1.0,Cl.O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O
655,294,1.0,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
656,4902,1.0,Cl.NNc1ccccc1
657,813,1.0,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC.Cl
658,266,1.0,CC(C)CC(NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](CO)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H]1CCC(=O)N1)C(=O)N[C@H](CCCNC(=N)N)C(=O)N1CCC[C@@H]1C(=O)NCC(N)=O.Cl
659,1368,1.0,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC.Cl
660,690,1.0,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2
661,12751,1.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl
662,21409,1.0,CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1
663,6294,1.0,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
664,20268,1.0,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1
665,510,1.0,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1
666,730,1.0,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
667,730,1.0,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1
668,5257,1.0,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
669,4944,1.0,Cc1nnc2n1-c1sc(CCC(=O)N3CCOCC3)cc1C(c1ccccc1Cl)=NC2
670,1275,1.0,ClC1=C(Cl)C2(Cl)C(CBr)CC1(Cl)C2(Cl)Cl
671,20269,1.0,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl
672,6181,1.0,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1
673,1824,1.0,Clc1ccccc1-c1nc(-c2ccncc2)no1
674,535,1.0,CCCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@@]21C
675,18922,1.0,CC(=O)N(CC(=O)N(C)C)c1ccccc1
676,4624,1.0,CN(C)CCCOC1(Cc2ccccc2)CCCCCC1
677,24781,1.0,CCOC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1
678,1275,1.0,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21
679,14089,1.0,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1
680,12518,1.0,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1
681,24940,1.0,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O
682,4911,1.0,CN1CCN(C2=Nc3cc(F)ccc3Cc3ccccc32)CC1
683,843,1.0,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1
684,27939,1.0,COc1ccc2c(c1OC)C(=O)O[C@H]2[C@@H]1c2cc3c(cc2CCN1C)OCO3
685,96,1.0,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1cc(Cl)cc(Cl)c1)C2
686,29271,1.0,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1
687,7461,1.0,CNc1c2c(nn1C)CCCC2
688,1120,1.0,CNCCCC12CCC(c3ccccc31)c1ccccc12
689,22252,1.0,COC(=O)C(Cl)C(=O)OC
690,5505,1.0,COc1c2occc2cc2ccc(=O)oc12
691,20715,1.0,COc1cc(C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC
692,576,1.0,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC
693,29268,1.0,CCc1cc2cc(OC)c(OC)cc2c(Cc2ccccc2)n1
694,24995,1.0,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1
695,12647,1.0,COc1c2occc2c(OC)c2c(=O)cc(C)oc12
696,5436,1.0,COc1ccnc2c1CCCCC2S(=O)c1nc2ccccc2[nH]1
697,22390,1.0,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1
