,DSSTox_CID,SR-ARE,SMILES
488,18925,0.0,CCCC[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.[Br-]
489,2017,0.0,CCCCCCCC/C=C/C(=O)[O-].CCCCCCCC/C=C/C(=O)[O-].[Ca+2]
490,18762,0.0,C[C@H](C(=O)[O-])c1cccc(Oc2ccccc2)c1.C[C@H](C(=O)[O-])c1cccc(Oc2ccccc2)c1.O.O.[Ca+2]
491,20526,0.0,C[N+](C)(C)CC[N+]1(C)Cc2c(Cl)c(Cl)c(Cl)c(Cl)c2C1.[Cl-].[Cl-]
492,27163,0.0,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.[Cl-].[Cl-]
493,12576,0.0,C[N+](C)(C)CC(=O)O.[Cl-]
494,26178,0.0,CC(=O)OC(C)C[N+](C)(C)C.[Cl-]
495,1446,0.0,CC(C[N+](C)(C)C)OC(N)=O.[Cl-]
496,21576,0.0,CC(=O)OCC[N+](C)(C)C.[Cl-]
497,23913,0.0,C[N+](C)(C)CCOC(N)=O.[Cl-]
498,27129,0.0,CC[N+](C)(C)c1cccc(O)c1.[Cl-]
499,16226,0.0,CC(C)[N+](C)(C)CC(O)COc1cccc2ccccc12.[Cl-]
500,6063,0.0,CCCc1ncc(C[n+]2ccccc2C)c(N)n1.Cl.[Cl-]
501,3483,0.0,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C.Cl.[Cl-]
502,428,0.0,Nc1c[n+](N2CCOCC2)no1.[Cl-]
503,1839,0.0,C[n+]1ccccc1/C=N/O.[Cl-]
504,27540,0.0,O=C(O[C@H]1C[C@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1.[Cl-]
505,4286,0.0,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Fe+3].[Na+]
506,108,0.0,CC(O)CN1CCN(CC(=O)[O-])CCN(CC(=O)[O-])CCN(CC(=O)[O-])CC1.[Gd+3]
507,12418,0.0,CNC(=O)CN(CCN(CCN(CC(=O)[O-])CC(=O)NC)CC(=O)[O-])CC(=O)[O-].O.[Gd+3]
508,26093,0.0,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC.[I-].[I-].[I-]
509,24307,0.0,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3.[I-].[I-]
510,24939,0.0,C[N+]1(CC2COC(c3ccccc3)(C3CCCCC3)O2)CCCCC1.[I-]
511,10258,0.0,CC[N+](CC)(CC)CCOc1ccc(/C=C/c2ccccc2)cc1.[I-]
512,17806,0.0,C[N+](C)(C)CCOC(=O)C(O)(c1ccccc1)c1ccccc1.[I-]
513,3786,0.0,CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[K+]
514,21080,0.0,O=C([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+]
515,5662,0.0,O=C([O-])CC(O)C(=O)[O-].[Na+].[Na+]
516,24899,0.0,O=C([O-])c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)[O-])cc(=O)c34)cccc2o1.[Na+].[Na+]
517,7997,0.0,C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)[O-])C(CCC(=O)[O-])=C4C)c(C)c3C=C.[Na+].[Na+]
518,2167,0.0,O=P([O-])(O)C(O)(Cc1cccnc1)P(=O)([O-])O.[Na+].[Na+]
519,4661,0.0,CC(O)(P(=O)([O-])O)P(=O)([O-])O.[Na+].[Na+]
520,13825,0.0,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c([O-])nn3C)CS[C@H]12)c1csc(N)n1.O.O.O.[Na+].[Na+]
521,4083,0.0,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)[O-])c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+].[Na+]
522,1313,0.0,COc1ccc2cc([C@H](C)C(=O)[O-])ccc2c1.[Na+]
523,31561,0.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)[O-].[Na+]
524,4919,0.0,O=C([O-])CCCc1ccccc1.[Na+]
525,17015,0.0,O=C([O-])COc1nn(Cc2ccccc2)c2ccccc12.[Na+]
526,5185,0.0,N#CSCC(=O)[O-].[Na+]
527,597,0.0,O=S(=O)([O-])CCS.[Na+]
528,17131,0.0,Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.[Na+]
529,2327,0.0,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
530,24204,0.0,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C.[Na+]
531,28706,0.0,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)[O-])CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1.[Na+]
532,5113,0.0,CC(C)c1cc2c(cc1S(=O)(=O)O)[C@@]1(C)CCC[C@@](C)(C(=O)[O-])[C@@H]1CC2.[Na+]
533,4175,0.0,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)[O-])ccc2S(=O)(=O)[O-])cc1.[Na+]
534,285,0.0,Cc1ccc(C(=O)C(=O)[O-])cc1C.[Na+]
535,9815,0.0,Cc1cc(CC(=O)[O-])n(C)c1C(=O)c1ccc(Cl)cc1.[Na+]
536,7452,0.0,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[n-]2)c1C.[Na+]
537,26390,0.0,O.O.O.O.[Na+].[O-]c1ccccc1-c1ccccc1
538,14669,0.0,CC(C)(C)C(=O)Oc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NCC(=O)[O-])cc1.O.O.O.O.[Na+]
539,25266,0.0,NCCCC(O)(P(=O)([O-])O)P(=O)(O)O.O.O.O.[Na+]
540,7228,0.0,Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1.O.O.[Na+]
541,26430,0.0,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].O.[Na+]
542,21790,0.0,O=C([O-])CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1.[Na+]
543,11903,0.0,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].[Na+]
544,3846,0.0,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@H]3C(=O)[O-])c2ccccc2)C(=O)C1=O.[Na+]
545,23,0.0,Nc1ccc(C(=O)[O-])c(O)c1.[Na+]
546,24361,0.0,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I.[Na+]
547,24848,0.0,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)[O-])=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O.[Na+]
548,4788,0.0,CCCC(C)C1(CC)C(=O)N=C([S-])NC1=O.[Na+]
549,6727,0.0,O=c1[n-]c2[nH]c(=O)[nH]c(=O)c2[nH]1.[Na+]
550,21847,0.0,COCCOc1cccc(S(=O)(=O)[N-]c2ncccn2)c1.[Na+]
551,16646,0.0,O=[N+]([O-])/N=C1\NCCN1Cc1ccc(Cl)nc1
552,26262,0.0,CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1
553,463,0.0,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O
554,22094,0.0,CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21
555,5242,0.0,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1
556,246,0.0,O=[N+]([O-])c1cncn1CCN1CCOCC1
557,21489,0.0,O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-]
558,29306,0.0,C[N+]([O-])(CCCl)CCCl
559,11591,0.0,O=C(O)c1ccc[n+]([O-])c1
560,28183,0.0,[O-][n+]1cccc(CO)c1
561,7620,0.0,C[NH+](C)CCC(c1ccccc1)c1cccc[nH+]1.O=C([O-])/C=C\C(=O)[O-]
562,2543,0.0,COS(=O)(=O)[O-].C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1
563,574,0.0,CCCCCCCC(=O)[O-].CCCCCCCC(=O)[O-].[Zn+2]
564,15274,0.0,Br.COc1c2c(cc3c1OCO3)CCN(C)C2
565,27001,0.0,Br.CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2
566,3624,0.0,Br.CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12
567,25848,0.0,O=c1[nH]c(=O)n([C@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1/C=C\Br
568,26882,0.0,FC(F)(F)C(Cl)Br
569,28119,0.0,Nc1nc(=O)c(Br)c(-c2ccccc2)[nH]1
570,1655,0.0,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1Br
571,15481,0.0,CCNC(=O)/C=C/c1cccc(Br)c1
572,7360,0.0,CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13
573,13649,0.0,Brc1c(NC2=NCCN2)ccc2nccnc12
574,14496,0.0,O=C(O)Cn1c(=O)n(Cc2ccc(Br)cc2F)c(=O)c2ccc(Cl)cc21
575,26148,0.0,C#CC(O)(/C=C\Cl)CC
576,6225,0.0,c1ccc(OCc2ccc(CCCN3CCOCC3)cc2)cc1
577,6890,0.0,C/C(=N\O)[C@@H](C)NCC(C)(C)CN[C@H](C)/C(C)=N/O
578,18828,0.0,C[C@@H](C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1.O=C(O)/C=C\C(=O)O
579,12077,0.0,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1
580,7541,0.0,CC1(C)O[C@H]2CC(=O)OC[C@]23[C@H]2CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)[C@H]5O[C@]54[C@]2(C)C(=O)C[C@@H]13
581,27712,0.0,C[C@@H]1CCN(C(=O)[C@H](CCCNC(=N)N)NS(=O)(=O)c2cccc3c2NC[C@H](C)C3)[C@@H](C(=O)O)C1
582,2407,0.0,C[N+](C)(C)CCCCCC[N+](C)(C)C
583,5405,0.0,CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC(=O)OC/C=C(\C)CCC=C(C)C
584,5459,0.0,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5
585,29006,0.0,C=CCN1CCc2nc(N)sc2CC1
586,10384,0.0,c1ccc(N2CCNCC2)cc1
587,1979,0.0,C1COC(NC(C2CC2)C2CC2)=N1
588,9907,0.0,c1ccc2c(c1)Nc1ccccc1S2
589,12484,0.0,c1ccc2[nH]ccc2c1
590,22209,0.0,c1ccc2sc(SN3CCOCC3)nc2c1
591,760,0.0,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1
592,21216,0.0,C1CCC(NC2CCCCC2)CC1
593,4337,0.0,C1CN2CCC1CC2
594,4981,0.0,C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@@H]34)[C@H]2C1
595,6933,0.0,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
596,1162,0.0,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
597,1235,0.0,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C
598,20152,0.0,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C
599,2090,0.0,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C
600,12180,0.0,CC(=O)c1cc2ccccc2s1
601,15618,0.0,CC(=O)C1CCOC1=O
602,5969,0.0,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(C(C)=O)=CC[C@@H]32)C1
603,28662,0.0,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1
604,27061,0.0,COc1ccc2cc(CCC(C)=O)ccc2c1
605,27586,0.0,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O
606,29267,0.0,CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C
607,21143,0.0,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1
608,20734,0.0,CC(=O)Nc1ccc(OCCOCCOc2ccc(NC(C)=O)cc2)cc1
609,27436,0.0,COc1ccc2cccc(CCNC(C)=O)c2c1
610,26616,0.0,COc1ccc2[nH]cc(CCNC(C)=O)c2c1
611,7070,0.0,CC(=O)NO
612,194,0.0,CC(=O)O.N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSCCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O
613,14259,0.0,CC(=O)O[C@@H]1CC2C3CCc4cc(OC(=O)c5ccccc5)ccc4C3CCC2(C)[C@H]1OC(C)=O
614,17550,0.0,CC(=O)OC[C@H]1O[C@@](COC(C)=O)(O[C@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O
615,29096,0.0,CC(=O)Oc1c(C)c(C)c2c(c1C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2
616,1602,0.0,CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O
617,3296,0.0,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C
618,2045,0.0,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
619,25594,0.0,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
620,1114,0.0,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
621,27642,0.0,CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3[C@@H](O)C[C@@]21C
622,3520,0.0,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
623,5049,0.0,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
624,9107,0.0,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O
625,20611,0.0,CC(=O)SC[C@@H](Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1
626,3588,0.0,CCN(CC)CCOC(=O)C(C)(c1ccccc1)c1ccccc1
627,3899,0.0,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C
628,15209,0.0,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1
629,1779,0.0,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C
630,4737,0.0,CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C
631,22506,0.0,Cc1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1
632,24435,0.0,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1O
633,13401,0.0,CC(C)(C)c1ccc(C(=O)CCCCl)cc1
634,7118,0.0,CC(C)(C)c1ccc(O)cc1
635,4835,0.0,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
636,27680,0.0,Cc1cccc(OCC(O)CNC(C)(C)C)c1C
637,27484,0.0,CC(C)OC(=O)c1cc2c(OCC(O)CNC(C)(C)C)cccc2[nH]1
638,21326,0.0,CC(C)(C)NCC(O)COc1ccccc1OCC1CCCO1
639,12998,0.0,Cc1cc2c(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1
640,27915,0.0,CC(C)(C(=O)c1cccnc1)c1cccnc1
641,14724,0.0,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1
642,4599,0.0,CC(C)(CO)[C@@H](O)C(=O)NCCCO
643,2697,0.0,CCS(=O)(=O)C(C)(C)S(=O)(=O)CC
644,21640,0.0,CC(C)[C@@H]1CC[C@@H](C)CC1=O
645,26569,0.0,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C
646,6367,0.0,CC(C)C(=O)c1c(C(C)C)nn2ccccc12
647,14379,0.0,CC(C)C(=O)Nc1cccc(C2CN3CCSC3=N2)c1
648,31685,0.0,CC(C)C(=O)OCc1cccc(OC(=O)[C@@H]2N3C(=O)[C@@H](NC(=O)Cc4ccccc4)[C@H]3SC2(C)C)c1
649,11531,0.0,CC(C)C(Br)C(=O)NC(N)=O
650,13983,0.0,CC(CC(C#N)(c1ccccc1)C(C)C)N(C)C
651,5571,0.0,CC(C)C[C@@H](N)C(=O)O
652,28152,0.0,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C
653,27177,0.0,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1
654,10307,0.0,Cc1ccc(C(C)C)c(O)c1
655,21606,0.0,CC(C)Cc1ccc(C(C)C(=O)OCc2ccccn2)cc1
656,831,0.0,CC(C)Cc1ccc(CC(=O)O)cc1
657,1882,0.0,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2
658,31596,0.0,Cc1c(C)c2c(c(C)c1OC(=O)c1cccnc1)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2
659,26824,0.0,CC1=C(C/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O
660,25509,0.0,CC(C)CCCC(C)NCCC(C)C
661,5533,0.0,CCN(CC)CCNC(C(=O)OCCC(C)C)c1ccccc1
662,2285,0.0,CC(C)Cn1cnc2c1c(=O)n(C)c(=O)n2C
663,20320,0.0,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C
664,737,0.0,CC[C@H](NC(C)C)[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12
665,6981,0.0,CC(C)NC(C)C
666,24809,0.0,CC(C)NC[C@@H](O)COc1ccc(CC(N)=O)cc1
667,2220,0.0,CC(C)NC[C@@H](O)COc1cccc2ccccc12
668,1296,0.0,Cc1c(NC(C)C)c(=O)n(-c2ccccc2)n1C
669,1715,0.0,CC(C)NCC(O)c1ccc2ccccc2c1
670,25053,0.0,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1
671,22361,0.0,C=CCc1ccccc1OCC(O)CNC(C)C
672,25389,0.0,CC(C)NCC(O)COc1cccc2[nH]ccc12
673,14840,0.0,COC(C)(C)CCCC(C)C/C=C/C(C)=C/C(=O)OC(C)C
674,6169,0.0,CCCCCCCCCCCCCC(=O)OC(C)C
675,3949,0.0,CCCCCCCCCCCCCCCC(=O)OC(C)C
676,2822,0.0,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1
677,9606,0.0,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1
678,3998,0.0,CCOC(=O)c1cncn1C(C)c1ccccc1
679,7020,0.0,CCCOC(=O)c1cncn1C(C)c1ccccc1
680,4125,0.0,CCCCC(CC)CNC(=O)CC(C)OC(=O)CCC(=O)O
681,23873,0.0,CCC(C)C(N)C(=O)O
682,5793,0.0,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O
683,2748,0.0,COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC
684,9017,0.0,COC(=O)C=C(C)N
685,27031,0.0,CC(Cc1ccccc1)NCCCCl
686,28353,0.0,CC(O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O
687,6544,0.0,CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O
688,29156,0.0,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C
689,23821,0.0,CC(O)COc1ccccc1
690,24663,0.0,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
691,980,0.0,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1
692,25636,0.0,CC[C@@]1(c2ccccc2)NC(=O)N(C)C1=O
693,3214,0.0,CC1=C(C(=O)O)N2C(=O)[C@@H](N)[C@H]2SC1
694,6658,0.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
695,13241,0.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1OC(F)F
696,27781,0.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-]
697,25960,0.0,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl
698,28472,0.0,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1
699,3126,0.0,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1
700,478,0.0,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCC[C@H]2O
701,18853,0.0,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1
702,22423,0.0,CN1C(=O)C(C)(C2=CCCCC2)C(=O)N=C1O
703,9668,0.0,CN1C(C)(C)CCCC1(C)C.O=C(O)[C@@H](O)[C@H](O)C(=O)O
704,12380,0.0,CC1(C)CO[C@@H](CC(=O)O)CN1
705,28899,0.0,Cc1ccc(C(C)OC(=O)C2(C)CCC(C(=O)O)C2(C)C)cc1.OCCNCCO
706,44,0.0,CC1(c2ccccc2)OC(C(=O)O)=CC1=O
707,9234,0.0,CC(C)=CCC[C@@](C)(O)[C@H]1CC=C(C)CC1
708,27093,0.0,Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)c(=O)[nH]c1=O
709,24743,0.0,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O
710,21363,0.0,Cc1cn([C@H]2C[C@H](F)[C@@H](CO)O2)c(=O)[nH]c1=O
711,21756,0.0,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O
712,3389,0.0,CC12CC3CC(C)(C1)CC(N)(C3)C2
713,26111,0.0,Cc1c(N)cccc1C(F)(F)F
714,25210,0.0,CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1
715,4216,0.0,Cc1cc(C)cc(OCC2CNC(=O)O2)c1
716,23747,0.0,COP(=S)(OC)Oc1ccc(SC)c(C)c1
717,22338,0.0,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1
718,26301,0.0,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1
719,24246,0.0,Cc1ccc(-c2ccccc2C#N)cc1
720,25705,0.0,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1
721,21424,0.0,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1
722,25675,0.0,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1
723,2180,0.0,Cc1ccc(O)cc1
724,28766,0.0,CCN(CC)C(=O)c1cccc(C)c1
725,10162,0.0,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
726,25115,0.0,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1
727,7886,0.0,Cc1ncc([N+](=O)[O-])n1CC(C)O
728,24601,0.0,Cc1ncc([N+](=O)[O-])n1CCO
729,31422,0.0,CC1OC(C)OC(C)O1
730,941,0.0,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1
731,6283,0.0,Cc1sccc1Br
732,371,0.0,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2
733,21690,0.0,CC(=O)/C=C/C=C1/C2CCC(C2)C1(C)C
734,7754,0.0,CC12CCC(CC1)C(C)(C)O2
735,20366,0.0,C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2
736,14583,0.0,Cc1ccc(=O)n(-c2ccccc2)c1
737,24766,0.0,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1
738,14903,0.0,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1
739,3973,0.0,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1
740,665,0.0,Cc1ccc(/N=C/N(C)/C=N/c2ccc(C)cc2C)c(C)c1
741,7487,0.0,Cc1cccc(C)c1NC(=O)CN1CCCCCC1
742,9733,0.0,Cc1cccc(C)c1NC1=NCCCS1
743,6135,0.0,Cc1ccsc1/C=C/C1=NCCCN1C.O=C(O)[C@@H](O)[C@@H](O)C(=O)O
744,14285,0.0,Cc1c[nH]c2ccccc12
745,4411,0.0,Cc1nc2c([nH]1)c(=O)n(C)c(=O)n2Cc1ccco1
746,24110,0.0,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
747,20289,0.0,COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2c1
